    903 Kimbo Children's Music
    806 Nobuo Uematsu
    725 Randy Newman
    650 Juice Music
    632 Giuseppe Verdi
    574 Giacomo Puccini
    550 Hans Zimmer
    474 Chorus
    472 Drake
    467 Howard Shore
    439 John Williams
    432 Henri Salvador
    411 Alan Menken
    389 Chris Brown
    357 Children Songs Company
    356 Dorothée
    348 Max Richter
    333 Gioachino Rossini
    326 Capcom Sound Team
    325 Bob Marley & The Wailers
    317 Future
    308 Yuki Hayashi
    306 Georges Bizet
    300 The Black Keys
    297 Eminem
    291 Sublime
    290 Hillsong UNITED
    278 Hillsong Worship
    268 NOFX
    268 Ryuichi Sakamoto
    266 Richard Wagner
    261 The Countdown Kids
    259 G-Eazy
    252 Daddy Yankee
    247 Ramin Djawadi
    247 Trey Songz
    246 Philip Glass
    243 Mac Miller
    243 Michael Giacchino
    242 Shane & Shane
    237 Gorillaz
    229 Frank Ocean
    228 Kevin Gates
    226 Thomas Newman
    221 Joe Hisaishi
    220 J. Cole
    219 Gaetano Donizetti
    218 The Weeknd
    218 Thievery Corporation
    216 Reel Big Fish
    215 The Avett Brothers
    211 Logic
    211 Pepper
    211 Wisin & Yandel
    208 George Carlin
    208 Passion
    207 Radiohead
    206 Cage The Elephant
    206 Red Hot Chili Peppers
    203 Smino
    202 311
    200 Justin Hurwitz
    200 Linkin Park
    199 Alexandre Desplat
    198 Riders In The Sky
    197 Jhene Aiko
    195 Rihanna
    194 Rancid
    193 Jóhann Jóhannsson
    191 Florence + The Machine
    190 Wiz Khalifa
    189 Casting Crowns
    189 Usher
    188 Kanye West
    187 Weezer
    184 Beyoncé
    184 Don Omar
    184 James Newton Howard
    183 System Of A Down
    181 Lil Wayne
    180 6LACK
    179 Lil Baby
    179 Nina Simone
    179 Russ
    178 Breaking Benjamin
    178 Slightly Stoopid
    178 Solange
    178 Taylor Swift
    177 $uicideBoy$
    176 Shinedown
    176 The Hit Crew Kids
    175 Kendrick Lamar
    174 Rebelution
    173 Bonobo
    172 Kodak Black
    169 Soda Stereo
    168 Less Than Jake
    168 Music For Little People Choir
    168 The Cat Empire
    168 The Neighbourhood
    164 Upchurch
    163 Tory Lanez
    161 John Legend
    160 Five Finger Death Punch
    159 Aphex Twin
    159 Ennio Morricone
    159 Queens of the Stone Age
    157 Jamiroquai
    157 Lewis Black
    156 Chantal Goya
    155 The 1975
    153 Billie Holiday
    153 Kehlani
    153 Moby
    152 Big Sean
    152 Chris Tomlin
    152 Miguel
    152 Phish
    151 A Tribe Called Quest
    150 The White Stripes
    149 ASIAN KUNG-FU GENERATION
    148 Austin Wintory
    148 Sugar Kane Music
    148 The Strokes
    148 Three Days Grace
    146 Disturbed
    146 Hollywood Undead
    146 Jim Gaffigan
    146 Young Thug
    145 T-Pain
    144 Adolphe Adam
    144 Andrew Dice Clay
    144 Arcade Fire
    144 Eric Bellinger
    143 Brent Faiyaz
    143 Demi Lovato
    143 for KING & COUNTRY
    143 Meek Mill
    142 Against Me!
    142 George Strait
    141 Earl Sweatshirt
    141 Elevation Worship
    141 Florida Georgia Line
    141 Nicky Jam
    140 Ella Fitzgerald
    140 Erykah Badu
    140 Halsey
    140 Mariah Carey
    140 Nicki Minaj
    140 Rainbow Kitten Surprise
    139 BROCKHAMPTON
    139 Gramatik
    139 The Beatles
    138 Ariana Grande
    138 Boards of Canada
    138 Henry Jackman
    138 The Prodigy
    136 Carrie Underwood
    136 Donny Osmond
    136 J Alvarez
    136 Janelle Monáe
    136 Jesus Culture
    136 Rodney Carrington
    135 Eddie Izzard
    135 James Horner
    135 The Japanese House
    134 Aretha Franklin
    134 BANKS
    134 Danny Elfman
    134 One Direction
    133 Britney Spears
    133 Dirty Heads
    133 Young the Giant
    132 Gucci Mane
    132 LCD Soundsystem
    132 Los Cafres
    132 Phil Wickham
    131 Bruce Faulconer
    131 Death Cab for Cutie
    131 Migos
    131 Roy Woods
    131 Vybz Kartel
    130 Sade
    129 Nickelback
    129 The Mighty Mighty Bosstones
    129 Toro y Moi
    128 Daft Punk
    128 John Powell
    128 Kenny Chesney
    128 The Bouncing Souls
    127 Bruno Pelletier
    127 Foo Fighters
    127 The Internet
    126 Arctic Monkeys
    126 Liz Callaway
    125 A$AP Rocky
    125 Bethel Music
    125 Gary Clark Jr.
    125 Kid Cudi
    125 Léo Delibes
    124 GoldLink
    124 Jason Derulo
    124 Quinn XCII
    124 Saba
    123 Etta James
    123 Jimi Hendrix
    123 Justin Timberlake
    123 Kevin Penkin
    123 NEEDTOBREATHE
    123 Panic! At The Disco
    123 Sabrina Claudio
    122 Norah Jones
    122 Skillet
    121 Bernard Minet
    121 Jeremih
    121 Slipknot
    121 Steely Dan
    120 21 Savage
    120 Anti-Flag
    120 Bassnectar
    120 Comedian Bob Marley
    120 Katt Williams
    120 Santana
    120 The National
    120 Toots & The Maytals
    119 2Pac
    119 Beck
    119 Kacey Musgraves
    119 Otis Redding
    119 Ray Charles
    118 Alicia Keys
    118 Idina Menzel
    118 T.I.
    118 Zac Brown Band
    117 Avenged Sevenfold
    117 Christopher Titus
    117 Gunna
    117 Kelly Clarkson
    116 Little Mix
    116 Nirvana
    116 Patrick Doyle
    116 The Lumineers
    115 Aimer
    115 Audra McDonald
    115 Farruko
    115 George Lopez
    115 Julie Andrews
    115 Kid Ink
    115 Majid Jordan
    114 Arcangel
    114 Bryson Tiller
    114 Hikaru Utada
    114 Jimmy Cliff
    114 New Order
    113 Doug Benson
    113 Jason Aldean
    113 Mogul Music Inc.
    113 Patton Oswalt
    113 Richard M. Sherman
    112 Andrea Bocelli
    112 Dane Cook
    112 Dillon Francis
    112 Gustav Mahler
    112 MxPx
    111 Beach House
    111 Brian Eno
    111 DJ Khaled
    111 Guaco
    111 Jeremy Soule
    111 Yasuharu Takanashi
    110 Lady Gaga
    110 Lorie
    110 Wale
    109 Eric Church
    109 Lynyrd Skynyrd
    109 Oliver Wallace
    109 Rage Against The Machine
    108 Alan Silvestri
    108 Korn
    108 Michael W. Smith
    107 Falcom Sound Team jdk
    107 George Bruns
    107 Kensuke Ushio
    107 Me First and the Gimme Gimmes
    107 Shawn Mendes
    107 Sleeping At Last
    107 The Specials
    107 Todd Barry
    106 Hiroyuki Sawano
    106 Jonny Greenwood
    106 Pearl Jam
    106 Run The Jewels
    106 Travis Scott
    106 Vampire Weekend
    106 Vance Joy
    105 Descendents
    105 Jules Massenet
    105 Tech N9ne
    104 5 Seconds of Summer
    104 dvsn
    104 Eric Clapton
    104 Gustavo Santaolalla
    104 Incubus
    104 Luke Bryan
    104 MARINA
